dataset,attack,round,client_id,is_byzantine,kappa,semantic_shift,p_fraud_client,p_fraud_global,gradient_dist,flagged_kappa,flagged_gradient,z_score
nyc-taxi,lfp,16,75,False,0.0,0.134,0.134,0.0,7.2627,False,False,0.5847
nyc-taxi,lfp,16,54,False,1.0,0.0,0.0,0.0,6.3154,False,False,0.8154
nyc-taxi,lfp,16,6,False,0.0,0.136,0.136,0.0,7.4366,False,False,0.6043
nyc-taxi,lfp,16,58,False,0.0,0.124,0.124,0.0,6.1318,False,False,1.1249
nyc-taxi,lfp,16,17,False,0.0,0.078,0.078,0.0,17.563,False,True,2.9736
nyc-taxi,lfp,16,7,False,0.0,0.07,0.07,0.0,16.5152,False,True,2.5709
nyc-taxi,lfp,16,97,True,1.0,0.0,0.0,0.0,11.0343,False,False,0.0608
nyc-taxi,lfp,16,92,True,0.0,0.098,0.098,0.0,10.014,False,False,0.3538
nyc-taxi,lfp,16,98,True,1.0,0.0,0.0,0.0,10.4943,False,False,0.2596
nyc-taxi,lfp,16,82,True,0.0,0.166,0.166,0.0,9.4439,False,False,0.5169
nyc-taxi,lfp,17,27,False,0.0,0.044,0.044,0.0,8.9665,False,False,0.9758
nyc-taxi,lfp,17,36,False,0.0,0.086,0.086,0.0,7.3352,False,False,0.4148
nyc-taxi,lfp,17,43,False,0.0,0.146,0.146,0.0,5.3892,False,False,1.6382
nyc-taxi,lfp,17,38,False,0.0,0.04,0.04,0.0,7.1366,False,False,0.4729
nyc-taxi,lfp,17,52,False,0.0,0.114,0.114,0.0,8.7476,False,False,1.2944
nyc-taxi,lfp,17,18,False,0.0,0.12,0.12,0.0,5.9247,False,False,0.3481
nyc-taxi,lfp,17,46,False,0.0,0.098,0.098,0.0,6.3052,False,False,0.2909
nyc-taxi,lfp,17,16,False,1.0,0.0,0.0,0.0,9.4478,False,False,0.8166
nyc-taxi,lfp,17,24,False,1.0,0.0,0.0,0.0,11.4045,False,False,1.7192
nyc-taxi,lfp,17,58,False,0.0,0.128,0.128,0.0,4.9168,False,False,0.9066
nyc-taxi,lfp,17,73,False,0.0,0.112,0.112,0.0,5.9297,False,False,0.5128
nyc-taxi,lfp,17,65,False,0.0,0.052,0.052,0.0,6.1803,False,False,0.0498
nyc-taxi,lfp,17,1,False,0.0,1.0,1.0,0.0,11.6323,False,False,0.2349
nyc-taxi,lfp,17,19,False,0.0,0.096,0.096,0.0,6.3866,False,False,0.0341
nyc-taxi,lfp,17,30,False,0.0,0.158,0.158,0.0,7.7676,False,False,0.2096
nyc-taxi,lfp,17,15,False,0.0,0.088,0.088,0.0,5.9577,False,False,0.4247
nyc-taxi,lfp,17,89,True,0.0,0.614,0.614,0.0,6.086,False,True,2.7891
nyc-taxi,lfp,17,84,True,1.0,0.0,0.0,0.0,10.9602,False,False,0.7508
nyc-taxi,lfp,17,94,True,0.0,0.132,0.132,0.0,8.6627,False,False,0.6443
nyc-taxi,lfp,17,85,True,0.0,0.166,0.166,0.0,10.1401,False,False,0.5819
nyc-taxi,lfp,18,13,False,0.0,0.032,0.032,0.0,4.5077,False,False,1.7065
nyc-taxi,lfp,18,48,False,0.0,0.114,0.114,0.0,7.5333,False,False,0.4762
nyc-taxi,lfp,18,64,False,0.0,0.072,0.072,0.0,6.3972,False,False,0.1717
nyc-taxi,lfp,18,12,False,0.0,0.034,0.034,0.0,8.6343,False,False,0.9645
nyc-taxi,lfp,18,52,False,0.0,0.08,0.08,0.0,8.0779,False,False,0.7464
nyc-taxi,lfp,18,3,False,0.0,0.046,0.046,0.0,5.7667,False,False,0.724
nyc-taxi,lfp,18,74,False,1.0,0.0,0.0,0.0,7.8908,False,False,0.1009
nyc-taxi,lfp,18,23,False,0.0,0.144,0.144,0.0,8.1334,False,False,0.0
nyc-taxi,lfp,18,28,False,0.0,0.074,0.074,0.0,8.9611,False,False,1.4113
nyc-taxi,lfp,18,71,False,0.0,0.084,0.084,0.0,8.5353,False,False,1.1757
nyc-taxi,lfp,18,69,False,0.0,0.002,0.002,0.0,7.0092,False,False,0.2011
nyc-taxi,lfp,18,0,False,0.0,0.154,0.154,0.0,6.4157,False,False,1.4082
nyc-taxi,lfp,18,46,False,0.0,0.066,0.066,0.0,7.3954,False,False,0.1249
nyc-taxi,lfp,18,67,False,0.0,0.016,0.016,0.0,4.8792,False,True,2.8997
nyc-taxi,lfp,18,56,False,0.0,0.116,0.116,0.0,8.6648,False,False,0.3145
nyc-taxi,lfp,18,4,False,0.0,0.06,0.06,0.0,7.7057,False,False,0.4795
nyc-taxi,lfp,18,85,True,0.0,0.012,0.012,0.0,10.3363,False,False,0.5267
nyc-taxi,lfp,18,80,True,0.0,0.048,0.048,0.0,9.6908,False,False,0.1729
nyc-taxi,lfp,18,99,True,0.0,0.076,0.076,0.0,10.0134,False,False,0.3204
nyc-taxi,lfp,18,92,True,0.0,0.008,0.008,0.0,10.0701,False,False,0.4994
nyc-taxi,lfp,19,14,False,1.0,0.0,0.0,0.0,8.5665,False,False,0.3078
nyc-taxi,lfp,19,77,False,1.0,0.0,0.0,0.0,18.4423,False,True,2.868
nyc-taxi,lfp,19,31,False,0.0,0.106,0.106,0.0,7.8722,False,False,0.3422
nyc-taxi,lfp,19,1,False,0.0,1.0,1.0,0.0,12.2465,False,False,0.463
nyc-taxi,lfp,19,33,False,0.0,0.03,0.03,0.0,11.2433,False,False,0.7156
nyc-taxi,lfp,19,50,False,0.0,0.022,0.022,0.0,13.2925,False,False,1.3663
nyc-taxi,lfp,19,62,False,0.0,0.03,0.03,0.0,6.4059,False,False,0.7704
nyc-taxi,lfp,19,35,False,0.0,0.06,0.06,0.0,13.9344,False,False,1.8462
nyc-taxi,lfp,19,76,False,0.0,0.124,0.124,0.0,7.1659,False,False,0.9108
nyc-taxi,lfp,19,24,False,1.0,0.0,0.0,0.0,10.528,False,False,0.3835
nyc-taxi,lfp,19,58,False,0.0,0.11,0.11,0.0,5.8795,False,False,1.2801
nyc-taxi,lfp,19,6,False,0.0,0.128,0.128,0.0,7.4954,False,False,0.8232
nyc-taxi,lfp,19,37,False,0.0,0.058,0.058,0.0,9.7296,False,False,0.4643
nyc-taxi,lfp,19,39,False,1.0,0.0,0.0,0.0,6.5274,False,False,0.606
nyc-taxi,lfp,19,25,False,0.0,0.074,0.074,0.0,6.9046,False,False,0.529
nyc-taxi,lfp,19,29,False,0.0,0.1,0.1,0.0,9.3781,False,False,0.1473
nyc-taxi,lfp,19,86,True,0.0,0.028,0.028,0.0,9.5276,False,False,0.3776
nyc-taxi,lfp,19,98,True,0.0,0.018,0.018,0.0,9.7067,False,False,0.3812
nyc-taxi,lfp,19,96,True,0.0,0.006,0.006,0.0,9.2693,False,False,0.5318
nyc-taxi,lfp,19,84,True,1.0,0.0,0.0,0.0,9.6028,False,False,0.468
nyc-taxi,lfp,20,78,False,0.0,0.092,0.092,0.0,5.8252,False,False,0.3181
nyc-taxi,lfp,20,31,False,0.0,0.094,0.094,0.0,8.0463,False,False,1.2332
nyc-taxi,lfp,20,59,False,0.0,0.06,0.06,0.0,4.9472,False,False,1.1357
nyc-taxi,lfp,20,74,False,1.0,0.0,0.0,0.0,9.2738,False,False,1.0533
nyc-taxi,lfp,20,28,False,0.0,0.118,0.118,0.0,7.9833,False,False,1.3329
nyc-taxi,lfp,20,49,False,0.0,0.128,0.128,0.0,7.1846,False,False,0.4674
nyc-taxi,lfp,20,6,False,0.0,0.13,0.13,0.0,6.9385,False,False,0.0431
nyc-taxi,lfp,20,70,False,1.0,0.0,0.0,0.0,8.9695,False,False,0.8844
nyc-taxi,lfp,20,44,False,1.0,0.0,0.0,0.0,8.2069,False,False,0.573
nyc-taxi,lfp,20,43,False,0.0,0.26,0.26,0.0,5.3365,False,True,2.332
nyc-taxi,lfp,20,60,False,0.0,0.022,0.022,0.0,6.7005,False,False,0.048
nyc-taxi,lfp,20,22,False,0.0,0.146,0.146,0.0,5.5671,False,False,0.4854
nyc-taxi,lfp,20,26,False,0.0,0.506,0.506,0.0,7.7634,False,False,1.6819
nyc-taxi,lfp,20,36,False,0.0,0.036,0.036,0.0,7.6257,False,False,1.0403
nyc-taxi,lfp,20,25,False,0.0,0.062,0.062,0.0,7.2817,False,False,0.4656
nyc-taxi,lfp,20,63,False,0.0,0.082,0.082,0.0,6.0505,False,False,1.3295
nyc-taxi,lfp,20,88,True,0.0,0.188,0.188,0.0,9.1126,False,False,0.0768
nyc-taxi,lfp,20,91,True,0.0,0.082,0.082,0.0,9.5168,False,False,0.1758
nyc-taxi,lfp,20,83,True,1.0,0.0,0.0,0.0,10.6036,False,False,0.8989
nyc-taxi,lfp,20,94,True,0.0,0.068,0.068,0.0,8.4946,False,False,0.6745
nyc-taxi,lfp,21,23,False,0.0215,0.154,0.156,0.002,8.3399,False,False,0.4154
nyc-taxi,lfp,21,29,False,0.0354,0.098,0.1,0.002,8.9679,False,False,0.4048
nyc-taxi,lfp,21,50,False,0.1636,0.02,0.022,0.002,13.3759,False,True,2.2957
nyc-taxi,lfp,21,51,False,0.0,0.002,0.0,0.002,6.3615,False,False,0.8438
nyc-taxi,lfp,21,43,False,0.0301,0.114,0.116,0.002,6.0218,False,False,1.909
nyc-taxi,lfp,21,33,False,0.3311,0.008,0.01,0.002,12.0944,False,False,1.7524
nyc-taxi,lfp,21,36,False,0.0519,0.068,0.07,0.002,6.8524,False,False,0.2793
nyc-taxi,lfp,21,47,False,0.1077,0.032,0.034,0.002,10.8262,False,False,1.2787
nyc-taxi,lfp,21,57,False,0.0197,0.166,0.168,0.002,6.2156,False,False,1.0508
nyc-taxi,lfp,21,65,False,0.0678,0.052,0.054,0.002,5.9042,False,False,0.908
nyc-taxi,lfp,21,31,False,0.0332,0.104,0.106,0.002,8.2464,False,False,0.0796
nyc-taxi,lfp,21,60,False,0.1397,0.024,0.026,0.002,6.7931,False,False,0.4867
nyc-taxi,lfp,21,28,False,0.0407,0.086,0.088,0.002,7.8172,False,False,0.1361
nyc-taxi,lfp,21,64,False,0.0362,0.096,0.098,0.002,6.7253,False,False,0.4876
nyc-taxi,lfp,21,42,False,0.0765,0.046,0.048,0.002,9.5945,False,False,0.9388
nyc-taxi,lfp,21,27,False,0.0966,0.036,0.038,0.002,8.5113,False,False,0.455
nyc-taxi,lfp,21,90,True,0.0121,0.246,0.248,0.002,8.6493,False,False,1.0217
nyc-taxi,lfp,21,98,True,0.0834,0.042,0.044,0.002,10.7219,False,False,0.2203
nyc-taxi,lfp,21,88,True,0.0228,0.146,0.148,0.002,8.9818,False,False,0.6416
nyc-taxi,lfp,21,83,True,0.0,0.002,0.0,0.002,11.4531,False,False,0.4826
nyc-taxi,lfp,22,17,False,0.0417,0.084,0.086,0.002,15.7328,False,True,3.1445
nyc-taxi,lfp,22,47,False,0.1301,0.026,0.028,0.002,11.2213,False,False,0.9696
nyc-taxi,lfp,22,24,False,0.0,0.002,0.0,0.002,8.3322,True,False,0.2525
nyc-taxi,lfp,22,62,False,0.0834,0.042,0.044,0.002,6.1212,False,False,0.7132
nyc-taxi,lfp,22,46,False,0.0463,0.076,0.078,0.002,6.5979,False,False,0.3967
nyc-taxi,lfp,22,52,False,0.0397,0.088,0.09,0.002,7.6335,False,False,0.0012
nyc-taxi,lfp,22,33,False,0.0874,0.04,0.042,0.002,13.0276,False,False,1.6059
nyc-taxi,lfp,22,58,False,0.0295,0.116,0.118,0.002,5.2671,False,False,1.2679
nyc-taxi,lfp,22,3,False,0.1217,0.028,0.03,0.002,5.9332,False,False,0.8364
nyc-taxi,lfp,22,5,False,0.0319,0.108,0.11,0.002,7.041,False,False,0.4993
nyc-taxi,lfp,22,70,False,0.0,0.002,0.0,0.002,11.723,True,False,0.7636
nyc-taxi,lfp,22,2,False,0.0301,0.114,0.116,0.002,6.231,False,False,0.9114
nyc-taxi,lfp,22,22,False,0.0569,0.062,0.064,0.002,5.6455,False,False,0.8708
nyc-taxi,lfp,22,19,False,0.0332,0.104,0.106,0.002,6.6684,False,False,0.4132
nyc-taxi,lfp,22,23,False,0.0313,0.11,0.112,0.002,8.4985,False,False,0.2071
nyc-taxi,lfp,22,28,False,0.0417,0.084,0.086,0.002,7.8868,False,False,0.1848
nyc-taxi,lfp,22,87,True,0.0609,0.058,0.06,0.002,9.9203,False,False,0.0976
nyc-taxi,lfp,22,85,True,0.0326,0.106,0.108,0.002,11.1507,False,False,0.4435
nyc-taxi,lfp,22,99,True,0.1397,0.024,0.026,0.002,10.344,False,False,0.1621
nyc-taxi,lfp,22,94,True,0.0181,0.178,0.18,0.002,8.6566,False,False,0.8092
nyc-taxi,lfp,23,69,False,0.0,0.004,0.0,0.004,7.3699,False,False,0.2639
nyc-taxi,lfp,23,64,False,0.0642,0.104,0.108,0.004,5.9305,False,False,0.4213
nyc-taxi,lfp,23,78,False,0.0713,0.094,0.098,0.004,6.8524,False,False,0.3928
nyc-taxi,lfp,23,79,False,0.0729,0.092,0.096,0.004,12.1982,False,False,1.6525
nyc-taxi,lfp,23,70,False,0.0,0.004,0.0,0.004,10.383,False,False,0.5315
nyc-taxi,lfp,23,57,False,0.0438,0.148,0.152,0.004,5.9124,False,False,0.7795
nyc-taxi,lfp,23,14,False,0.0,0.004,0.0,0.004,8.2975,False,False,0.0198
nyc-taxi,lfp,23,47,False,0.497,0.008,0.012,0.004,11.1213,False,False,1.1404
nyc-taxi,lfp,23,50,False,0.2615,0.022,0.026,0.004,11.762,False,False,1.214
nyc-taxi,lfp,23,73,False,0.1268,0.052,0.056,0.004,7.2334,False,False,0.3297
nyc-taxi,lfp,23,43,False,0.0419,0.154,0.158,0.004,5.6988,False,False,1.4062
nyc-taxi,lfp,23,67,False,0.0732,0.042,0.046,0.004,4.7235,False,True,2.0045
nyc-taxi,lfp,23,49,False,0.0698,0.096,0.1,0.004,7.0913,False,False,0.3366
nyc-taxi,lfp,23,59,False,0.1758,0.036,0.04,0.004,5.7044,False,False,0.8167
nyc-taxi,lfp,23,39,False,0.0984,0.068,0.072,0.004,6.8763,False,False,0.1938
nyc-taxi,lfp,23,17,False,0.0713,0.094,0.098,0.004,14.7583,False,True,2.4255
nyc-taxi,lfp,23,98,True,-0.0027,0.002,0.002,0.004,9.9546,False,False,0.0264
nyc-taxi,lfp,23,99,True,0.6649,0.004,0.008,0.004,10.7833,False,False,0.3224
nyc-taxi,lfp,23,97,True,0.6658,0.002,0.002,0.004,10.6779,False,False,0.2063
nyc-taxi,lfp,23,94,True,0.2455,0.008,0.012,0.004,8.8928,False,False,0.5012
nyc-taxi,lfp,24,45,False,0.0713,0.094,0.098,0.004,8.0734,False,False,0.1295
nyc-taxi,lfp,24,66,False,0.0,0.004,0.0,0.004,13.502,False,True,2.11
nyc-taxi,lfp,24,15,False,0.0629,0.106,0.11,0.004,5.9244,False,False,1.0186
nyc-taxi,lfp,24,78,False,0.0763,0.088,0.092,0.004,6.2463,False,False,1.009
nyc-taxi,lfp,24,41,False,0.1184,0.056,0.06,0.004,9.0988,False,False,0.6656
nyc-taxi,lfp,24,69,False,-0.004,0.0,0.004,0.004,8.2052,False,False,0.4145
nyc-taxi,lfp,24,33,False,0.2447,0.024,0.028,0.004,12.9595,False,True,2.1051
nyc-taxi,lfp,24,49,False,0.0713,0.094,0.098,0.004,6.8227,False,False,0.6515
nyc-taxi,lfp,24,26,False,0.0095,0.452,0.456,0.004,7.9562,False,False,1.5986
nyc-taxi,lfp,24,71,False,0.0713,0.094,0.098,0.004,10.5211,False,False,1.3534
nyc-taxi,lfp,24,3,False,0.1678,0.038,0.042,0.004,6.2018,False,False,1.018
nyc-taxi,lfp,24,79,False,0.0655,0.102,0.106,0.004,10.3466,False,False,1.2723
nyc-taxi,lfp,24,72,False,0.0906,0.074,0.078,0.004,6.5023,False,False,0.5557
nyc-taxi,lfp,24,8,False,0.1538,0.042,0.046,0.004,6.9324,False,False,0.3562
nyc-taxi,lfp,24,36,False,0.0861,0.078,0.082,0.004,6.84,False,False,0.2387
nyc-taxi,lfp,24,70,False,0.0,0.004,0.0,0.004,10.1593,False,False,0.2584
nyc-taxi,lfp,24,93,True,0.0,0.004,0.0,0.004,9.6661,False,False,0.4354
nyc-taxi,lfp,24,80,True,0.0594,0.112,0.116,0.004,9.9655,False,False,0.2535
nyc-taxi,lfp,24,84,True,0.0,0.004,0.0,0.004,10.9788,False,False,0.227
nyc-taxi,lfp,24,95,True,0.3961,0.012,0.016,0.004,9.7394,False,False,0.3127
nyc-taxi,lfp,25,0,False,0.035,0.18,0.184,0.004,5.247,False,False,1.1677
nyc-taxi,lfp,25,20,False,0.1076,0.062,0.066,0.004,7.7154,False,False,0.2457
nyc-taxi,lfp,25,21,False,0.0839,0.08,0.084,0.004,6.834,False,False,0.1042
nyc-taxi,lfp,25,65,False,0.1076,0.062,0.066,0.004,5.5963,False,False,0.5246
nyc-taxi,lfp,25,4,False,0.1225,0.054,0.058,0.004,7.6254,False,False,0.0609
nyc-taxi,lfp,25,10,False,0.0,0.004,0.0,0.004,7.8418,False,False,0.2903
nyc-taxi,lfp,25,11,False,0.0552,0.12,0.124,0.004,5.6515,False,False,0.6476
nyc-taxi,lfp,25,29,False,0.0515,0.128,0.132,0.004,7.0377,False,False,0.0546
nyc-taxi,lfp,25,38,False,0.1043,0.064,0.068,0.004,6.1026,False,False,0.3554
nyc-taxi,lfp,25,56,False,0.0594,0.112,0.116,0.004,7.6767,False,False,0.0375
nyc-taxi,lfp,25,17,False,0.0931,0.072,0.076,0.004,13.9873,False,True,2.3507
nyc-taxi,lfp,25,2,False,0.0345,0.182,0.186,0.004,6.0592,False,False,0.674
nyc-taxi,lfp,25,15,False,0.0466,0.14,0.144,0.004,5.6829,False,False,0.5554
nyc-taxi,lfp,25,77,False,0.0,0.004,0.0,0.004,16.6747,False,True,2.5528
nyc-taxi,lfp,25,44,False,-0.0063,0.01,0.014,0.004,8.5408,False,False,0.1608
nyc-taxi,lfp,25,40,False,0.078,0.086,0.09,0.004,6.6093,False,False,0.0622
nyc-taxi,lfp,25,86,True,0.1758,0.036,0.04,0.004,11.3614,False,False,0.3969
nyc-taxi,lfp,25,83,True,0.0,0.004,0.0,0.004,11.1477,False,False,0.3605
nyc-taxi,lfp,25,89,True,0.0074,0.516,0.52,0.004,5.8632,False,True,2.0341
nyc-taxi,lfp,25,87,True,0.498,0.0,0.004,0.004,11.7625,False,False,0.6259
nyc-taxi,lfp,26,40,False,0.0931,0.104,0.11,0.006,7.3611,False,False,0.1565
nyc-taxi,lfp,26,25,False,0.242,0.036,0.042,0.006,6.1551,False,False,0.5172
nyc-taxi,lfp,26,76,False,0.1177,0.082,0.088,0.006,6.2141,False,False,0.7779
nyc-taxi,lfp,26,6,False,0.079,0.122,0.128,0.006,6.6019,False,False,0.6456
nyc-taxi,lfp,26,77,False,0.0,0.006,0.0,0.006,17.3463,False,True,2.0429
nyc-taxi,lfp,26,42,False,0.2138,0.042,0.048,0.006,9.5442,False,False,0.3909
nyc-taxi,lfp,26,67,False,0.2225,0.04,0.046,0.006,4.8061,False,False,1.7491
nyc-taxi,lfp,26,5,False,0.0913,0.106,0.112,0.006,7.1261,False,False,0.4669
nyc-taxi,lfp,26,22,False,0.0833,0.116,0.122,0.006,5.803,False,False,0.7566
nyc-taxi,lfp,26,34,False,0.1485,0.064,0.07,0.006,11.4646,False,False,0.8971
nyc-taxi,lfp,26,33,False,0.2651,0.032,0.038,0.006,12.0022,False,False,0.8662
nyc-taxi,lfp,26,3,False,0.1574,0.06,0.066,0.006,5.9854,False,False,0.7005
nyc-taxi,lfp,26,78,False,0.1076,0.09,0.096,0.006,6.5039,False,False,0.5652
nyc-taxi,lfp,26,50,False,0.4985,0.004,0.002,0.006,17.0746,False,True,2.0104
nyc-taxi,lfp,26,18,False,0.088,0.11,0.116,0.006,6.3325,False,False,0.7145
nyc-taxi,lfp,26,17,False,0.1444,0.066,0.072,0.006,14.5221,False,False,1.6951
nyc-taxi,lfp,26,90,True,0.0275,0.296,0.302,0.006,7.4339,False,False,0.8467
nyc-taxi,lfp,26,87,True,0.0,0.006,0.0,0.006,10.5958,False,False,0.033
nyc-taxi,lfp,26,97,True,0.0,0.006,0.0,0.006,10.7519,False,False,0.008
nyc-taxi,lfp,26,85,True,0.1983,0.046,0.052,0.006,10.7536,False,False,0.0353
nyc-taxi,lfp,27,78,False,0.095,0.102,0.108,0.006,6.5907,False,False,0.75
nyc-taxi,lfp,27,10,False,0.0,0.006,0.0,0.006,9.0095,True,False,0.0472
nyc-taxi,lfp,27,28,False,0.1177,0.082,0.088,0.006,8.2477,False,False,0.3849
nyc-taxi,lfp,27,25,False,0.1266,0.076,0.082,0.006,6.9939,False,False,0.4109
nyc-taxi,lfp,27,66,False,0.0,0.006,0.0,0.006,11.7752,True,False,1.2311
nyc-taxi,lfp,27,58,False,0.1076,0.09,0.096,0.006,5.7859,False,False,1.3329
nyc-taxi,lfp,27,70,False,0.0,0.006,0.0,0.006,10.3149,True,False,0.3631
nyc-taxi,lfp,27,15,False,0.0989,0.098,0.104,0.006,6.5529,False,False,0.8136
nyc-taxi,lfp,27,1,False,0.0,0.994,1.0,0.006,10.7686,True,False,0.3369
nyc-taxi,lfp,27,50,False,0.0,0.006,0.0,0.006,16.0648,True,True,3.0926
nyc-taxi,lfp,27,63,False,0.0764,0.126,0.132,0.006,5.7669,False,False,1.4704
nyc-taxi,lfp,27,45,False,0.0833,0.116,0.122,0.006,7.6859,False,False,0.1869
nyc-taxi,lfp,27,31,False,0.0833,0.116,0.122,0.006,7.3904,False,False,0.1142
nyc-taxi,lfp,27,33,False,0.3273,0.012,0.018,0.006,11.9894,False,False,1.4666
nyc-taxi,lfp,27,4,False,0.3266,0.024,0.03,0.006,7.568,False,False,0.0197
nyc-taxi,lfp,27,46,False,0.0969,0.1,0.106,0.006,6.8701,False,False,0.4358
nyc-taxi,lfp,27,94,True,0.0814,0.032,0.038,0.006,8.4518,False,False,0.6877
nyc-taxi,lfp,27,82,True,0.0931,0.104,0.11,0.006,9.1144,False,False,0.1694
nyc-taxi,lfp,27,96,True,0.0641,0.042,0.048,0.006,9.4411,False,False,0.2514
nyc-taxi,lfp,27,97,True,0.0,0.006,0.0,0.006,10.7877,True,False,0.4889
nyc-taxi,lfp,28,9,False,0.115,0.084,0.09,0.006,8.1757,False,False,0.3815
nyc-taxi,lfp,28,67,False,0.2058,0.044,0.05,0.006,4.8771,False,False,1.9919
nyc-taxi,lfp,28,76,False,0.0777,0.124,0.13,0.006,6.1365,False,False,0.7539
nyc-taxi,lfp,28,70,False,0.0,0.006,0.0,0.006,7.8394,True,False,0.2991
nyc-taxi,lfp,28,2,False,0.0477,0.192,0.198,0.006,6.8404,False,False,0.6352
nyc-taxi,lfp,28,3,False,0.2225,0.04,0.046,0.006,5.5779,False,False,0.7526
nyc-taxi,lfp,28,22,False,0.1235,0.078,0.084,0.006,6.2823,False,False,0.5792
nyc-taxi,lfp,28,75,False,0.0969,0.1,0.106,0.006,7.4673,False,False,0.2168
nyc-taxi,lfp,28,49,False,0.0715,0.134,0.14,0.006,6.961,False,False,0.2233
nyc-taxi,lfp,28,40,False,0.1177,0.082,0.088,0.006,6.8803,False,False,0.1312
nyc-taxi,lfp,28,7,False,0.1728,0.054,0.06,0.006,15.112,False,True,2.8103
nyc-taxi,lfp,28,33,False,0.1983,0.046,0.052,0.006,13.1763,False,False,1.9712
nyc-taxi,lfp,28,18,False,0.1206,0.08,0.086,0.006,6.5814,False,False,0.4025
nyc-taxi,lfp,28,37,False,0.1367,0.07,0.076,0.006,10.4662,False,False,1.2138
nyc-taxi,lfp,28,51,False,0.0,0.006,0.0,0.006,7.0347,True,False,0.4082
nyc-taxi,lfp,28,64,False,0.1298,0.074,0.08,0.006,6.7139,False,False,0.2582
nyc-taxi,lfp,28,87,True,0.3012,0.014,0.02,0.006,10.7904,False,False,0.3612
nyc-taxi,lfp,28,80,True,0.3949,0.008,0.014,0.006,10.0245,False,False,0.0191
nyc-taxi,lfp,28,95,True,0.2159,0.006,0.012,0.006,10.192,False,False,0.0769
nyc-taxi,lfp,28,82,True,0.0751,0.128,0.134,0.006,9.1733,False,False,0.1437
nyc-taxi,lfp,29,65,False,0.1444,0.066,0.072,0.006,5.558,False,False,0.3676
nyc-taxi,lfp,29,79,False,0.1177,0.082,0.088,0.006,9.5284,False,False,1.1058
nyc-taxi,lfp,29,66,False,0.5685,0.002,0.008,0.006,15.0365,False,True,2.4556
nyc-taxi,lfp,29,49,False,0.0739,0.13,0.136,0.006,6.3927,False,False,0.2185
nyc-taxi,lfp,29,54,False,0.0,0.006,0.0,0.006,6.2498,True,False,0.6752
nyc-taxi,lfp,29,4,False,0.2058,0.044,0.05,0.006,8.0759,False,False,0.5231
nyc-taxi,lfp,29,58,False,0.0931,0.104,0.11,0.006,4.8286,False,False,0.8233
nyc-taxi,lfp,29,78,False,0.1235,0.078,0.084,0.006,6.3321,False,False,0.1681
nyc-taxi,lfp,29,41,False,0.1266,0.076,0.082,0.006,9.3735,False,False,0.94
nyc-taxi,lfp,29,69,False,0.4962,0.004,0.01,0.006,7.049,False,False,0.1211
nyc-taxi,lfp,29,67,False,0.2058,0.044,0.05,0.006,4.3914,False,False,1.8217
nyc-taxi,lfp,29,36,False,0.1206,0.08,0.086,0.006,6.4608,False,False,0.0358
nyc-taxi,lfp,29,28,False,0.1405,0.068,0.074,0.006,9.1203,False,False,0.9962
nyc-taxi,lfp,29,73,False,0.095,0.102,0.108,0.006,6.2458,False,False,0.3342
nyc-taxi,lfp,29,61,False,0.0989,0.098,0.104,0.006,6.1839,False,False,0.3502
nyc-taxi,lfp,29,59,False,0.1786,0.052,0.058,0.006,5.1346,False,False,0.7731
nyc-taxi,lfp,29,89,True,0.0155,0.43,0.436,0.006,5.4814,True,False,1.9966
nyc-taxi,lfp,29,80,True,0.4962,0.004,0.01,0.006,9.7724,False,False,0.1198
nyc-taxi,lfp,29,99,True,0.085,0.072,0.078,0.006,11.2932,False,False,0.7231
nyc-taxi,lfp,29,85,True,0.1367,0.07,0.076,0.006,11.0251,False,False,0.7501
nyc-taxi,ooa,0,30,False,0.0535,0.698,0.182,0.88,9.5719,False,False,0.5637
nyc-taxi,ooa,0,0,False,0.0628,0.674,0.206,0.88,7.3416,False,False,1.4601
nyc-taxi,ooa,0,22,False,0.0345,0.766,0.114,0.88,5.5705,False,False,0.5884
nyc-taxi,ooa,0,31,False,0.0209,0.808,0.072,0.88,7.1814,False,False,0.46
nyc-taxi,ooa,0,18,False,0.0345,0.766,0.114,0.88,7.1185,False,False,0.6571
nyc-taxi,ooa,0,28,False,0.026,0.792,0.088,0.88,8.5767,False,False,0.524
nyc-taxi,ooa,0,10,False,0.0,0.88,0.0,0.88,6.304,False,False,0.4278
nyc-taxi,ooa,0,70,False,0.0,0.88,0.0,0.88,6.4041,False,False,0.527
nyc-taxi,ooa,0,4,False,0.0179,0.818,0.062,0.88,6.7139,False,False,0.106
nyc-taxi,ooa,0,12,False,0.0061,0.858,0.022,0.88,7.3864,False,False,0.0503
nyc-taxi,ooa,0,49,False,0.0292,0.782,0.098,0.88,7.6018,False,False,0.4123
nyc-taxi,ooa,0,33,False,0.005,0.862,0.018,0.88,9.2855,False,False,0.4452
nyc-taxi,ooa,0,67,False,0.0,0.88,0.0,0.88,5.6081,False,True,2.1967
nyc-taxi,ooa,0,35,False,0.016,0.824,0.056,0.88,15.515,False,True,2.4309
nyc-taxi,ooa,0,68,False,0.0185,0.816,0.064,0.88,10.4816,False,False,0.9524
nyc-taxi,ooa,0,45,False,0.0325,0.772,0.108,0.88,10.1485,False,False,0.0347
nyc-taxi,ooa,0,81,False,0.0299,0.78,0.1,0.88,8.4275,False,False,0.1992
